city,date,AQI,CO,NO2,O3,PM10,PM2.5,SO2
武汉,2024-12-19,71.20833333333333,0.0,33.75,52.458333333333336,59.41666666666666,51.875,10.625
武汉,2024-12-20,104.08333333333331,0.0,64.0,34.25,91.79166666666669,78.16666666666667,10.416666666666666
武汉,2024-12-21,93.95833333333331,0.0,33.458333333333336,63.958333333333336,84.875,70.08333333333333,11.708333333333334
武汉,2024-12-22,58.75,0.0833333333333333,28.08333333333333,48.375,58.0,41.125,13.5
武汉,2024-12-23,66.20833333333333,0.0,38.083333333333336,42.208333333333336,56.708333333333336,47.833333333333336,9.625
武汉,2024-12-24,88.6470588235294,0.1176470588235294,62.11764705882353,24.352941176470587,75.23529411764706,65.6470588235294,8.529411764705882
武汉,2024-12-25,127.11764705882354,0.4705882352941176,89.47058823529412,9.647058823529411,113.70588235294116,96.47058823529412,9.647058823529411
武汉,2024-12-26,139.72727272727272,0.2272727272727272,73.45454545454545,12.636363636363637,126.54545454545456,106.6818181818182,10.909090909090908
武汉,2024-12-27,156.375,0.125,50.16666666666666,50.833333333333336,138.5,117.41666666666669,12.375
武汉,2024-12-28,44.125,0.0,31.58333333333333,52.25,45.0,24.20833333333333,8.833333333333334
武汉,2024-12-29,60.375,0.2083333333333333,58.0,34.208333333333336,58.958333333333336,43.16666666666666,10.291666666666666
武汉,2024-12-30,106.95833333333331,0.5416666666666666,78.04166666666667,24.33333333333333,102.0,80.41666666666667,12.208333333333334
武汉,2024-12-31,145.875,0.7083333333333334,78.125,38.125,132.875,110.83333333333331,11.083333333333334
武汉,2025-01-01,126.625,0.5833333333333334,71.58333333333333,45.54166666666666,125.08333333333331,96.16666666666669,13.291666666666666
武汉,2025-01-02,173.04166666666666,0.4166666666666667,59.208333333333336,63.375,158.41666666666666,130.95833333333334,11.958333333333334
武汉,2025-01-03,197.45833333333331,0.75,54.25,56.458333333333336,184.375,151.29166666666666,12.333333333333334
武汉,2025-01-04,211.0,0.8571428571428571,55.38095238095238,53.333333333333336,199.7619047619048,163.52380952380952,12.0
武汉,2025-01-05,74.41666666666667,0.0416666666666666,28.791666666666668,61.29166666666666,65.66666666666667,54.458333333333336,7.125
武汉,2025-01-06,81.5,0.3333333333333333,37.833333333333336,45.208333333333336,86.16666666666667,57.333333333333336,9.791666666666666
武汉,2025-01-07,57.125,0.0,30.75,49.875,65.5,36.333333333333336,10.333333333333334
